Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
IMMIGRATION_ASYLUM,zh,retired teachers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Chinese students abroad,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Adult (34-year-old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Chinese immigrant to Canada,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,New immigrants,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Chinese international student,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Chinese diaspora / Chinese community in Vancouver,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Chinese-speaking (Mandarin speaker),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Elderly (older adults),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Chinese elderly / Chinese seniors,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Syrian refugee,0.04,0.5,victim,positive
IMMIGRATION_ASYLUM,zh,Canadian (local residents),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Retired people,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Teacher (retired teacher),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Journalist (newspaper reporter),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Middle school teacher (father),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Small business owner (mother runs a noodle shop),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,immigrants,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Canadians,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,retirees,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,international students,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,immigrant,0.04,0.25,victim|hero,positive
IMMIGRATION_ASYLUM,zh,middle-aged women,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,men in their thirties,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,community workers,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Adult (30-year-old),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Rural/small-county hometown residents,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Internal migrants (outsiders in a big city),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Older adults (elderly),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Disabled/chronically ill (mobility impairment; long-term illness),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Working class/low-income,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Teacher (middle-school Chinese teacher),0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,Single-parent family (mother-headed household),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Widowed family (father deceased),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,low-income,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,medical patients,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,community volunteers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,disabled,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Fujian people,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Adult (28-year-old),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Chinese (Han not specified),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,"Fujianese (from Wuyi Mountain, Fujian)",0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Hangzhou local (Zhejiang) / local residents,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Migrant/outsider (external to Hangzhou),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Tea maker / tea artisan,0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,Tea farmers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Elderly (old tea customer),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Mother (female),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Father (male),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Debtors/creditors,0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,zh,Fujianese (Wuyishan),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Zhejiangese (Hangzhou),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,young adult (28 at migration start),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,tea artisans/farmers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,women (deceased wife),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Adult (middle-aged),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,School-age child,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Teenager,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Southerner (China),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Northerner (China),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Dialect speaker (Southern dialect),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Mandarin speaker,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Factory worker (laid off),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Migrant (internal migrant),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Professor/academic (agriculture university),0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,single fathers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,elderly (retired professor),0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,child,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Man/male,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Girl (female child),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Boy (male child),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Young adult (23-year-old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Elderly person (old man),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Southerner (from southern China),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Northerner/local of a northern city,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Migrant/outsider in a big city,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,People with regional accents/dialects (non-local accent speakers),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Student (primary school child),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Civil servant (government employee),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Parents/family members,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,small-town residents,0.04,0.5,other,neutral
IMMIGRATION_ASYLUM,zh,Northerner (from a northern small town in China),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Southerner (people in a southern coastal Chinese city),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Migrant/relocated internal migrant,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Only child,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Retired teacher,0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,Older adult/elderly,0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,Couple (neighbors),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Students/college-educated (university graduate),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,traditional artisans,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Cantonese elderly,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Suzhou/Jiangnan cultural community,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,urban workers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Suzhou locals / Jiangnan people,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Shenzhen residents (migrants/newcomers),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Guangdong/Cantonese-speaking people,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,Elderly woman,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Young programmer,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,programmers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,mothers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,colleagues,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,fishing community,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Migrant (internal migrant from coastal hometown to inland industrial city),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Working-class (small business owner/seafood vendor),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Father (male parent),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Son (male child of another character),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,sons,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,customers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,suppliers,0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,zh,Age 37,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Heterosexual (implied),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Southerner (Jiangnan/native of southern China),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Northerner / local northern city residents,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Migrant (internal migrant to another region/city),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Small business owner / entrepreneur,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Food service worker (pastry chef),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Teacher (honorific 'Wang laoshi'),0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,"Family members (father, younger brother, nephew, wife)",0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,family,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Middle-aged (37),0.04,0.25,victim|hero,neutral
IMMIGRATION_ASYLUM,zh,Internal migrant,0.04,0.25,victim|hero,positive
IMMIGRATION_ASYLUM,zh,southern Chinese dialect speakers,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,working-class migrants,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,children of migrant workers,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Adult (29-year-old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Student/Child (boy),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Southern Chinese (southern accent/dialect speaker),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Southwestern Chinese (from southwest mountain area),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Internal migrants (rural-to-urban migrants),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Working-class migrant parents (labor migrants),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Private school staff,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Rural-to-urban migrants,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,People with regional accents,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Children of migrant workers,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Administrative workers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,migrant children,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,southwestern Chinese,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Fujianese (Minnan),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,immigrants/migrants,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,educated professionals,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,married couples,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Adult (mid-20s to 30s),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Mainland Chinese (Xiamen/China local),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,American (US-educated returnee),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Professor (retired academic),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Doctor/Physician,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Delivery worker (food courier),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Librarian,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Wife (female),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Children (son/grandchild implied),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Hokkien/Minnan language speakers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Xiamen locals,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Young adults,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Middle-aged adults,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Heterosexual,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Northerners (Chinese),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Southerners (Chinese),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,working class/blue-collar workers,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,elderly (独居阿婆),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Northeastern Chinese (Dongbei/Heilongjiang/Harbin),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,zh,Southerners in China (Guangzhou/Guangdong/Cantonese),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Cantonese speakers (Yue/Cantonese language community),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Hong Kong people,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,German (language/foreign),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Elderly (70+),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,"Adult (middle-aged, 42 years old)",0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,"Young adults (young workers, son)",0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,University students (son in college),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Northern Chinese (explicit),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Southern Chinese (explicit),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Workers,0.04,0.25,bystander/other,neutral
IMMIGRATION_ASYLUM,zh,internal migrants (北漂/外来务工人员),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,northern Chinese (北方人),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Cantonese/local Guangzhou residents (广州本地人),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,factory workers,0.04,0.5,other,neutral
IMMIGRATION_ASYLUM,zh,urban village residents (城中村居民),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Northerners (China),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Southerners (China),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Guangzhou locals,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Middle-aged women,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,36-year-olds,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Husbands,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Wives,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Divorced people,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Fathers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Daughters (children),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Young couples,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Elderly people (older adults),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Migrant workers/internal migrants,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Factory workers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Northern Chinese (migrants),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Southern Chinese (Cantonese locals),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,young couples,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Cantonese,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,young adult (25),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,indebted family,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,rural/small-town origin (Jiangnan),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Northwest China residents,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,25-year-old,0.04,0.5,hero,neutral
IMMIGRATION_ASYLUM,zh,Middle-aged woman,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,Southern Chinese (Jiangnan/South),0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Northwestern Chinese (Northwest region locals),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Migrant/relocated person (internal migrant),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Debtor family / indebted household,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,"Working-class (dishwasher, street vendor)",0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Small business owner / artisan,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,LGBTQ+,0.04,1.0,victim,neutral
IMMIGRATION_ASYLUM,zh,gay men,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Chinese men,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Gay (implied),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Migrant (internal migrant / outsider),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Carpenter / traditional craftsman,0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,outsider/foreigner,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,craftsman/artisan,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Chinese (Northern),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Chinese (Southern/Jiangnan),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Northeast Chinese (Dongbei),0.04,0.5,bystander,positive
IMMIGRATION_ASYLUM,zh,migrant workers,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,construction workers,0.04,0.5,bystander,positive
IMMIGRATION_ASYLUM,zh,white-collar workers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Northerner (Northern China),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Southerner (Southern China),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Migrant/outsider in a city,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Accountant (white-collar worker),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Laid-off/unemployed worker,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Small business owner/restaurant owner,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Construction workers,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,Office workers (white-collar),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Market vendors,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Landlord (woman),0.04,0.25,helper,positive
IMMIGRATION_ASYLUM,zh,Local Jiangcheng resident (woman),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Couple (young),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Husband,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Wife,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,office workers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,vendors,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,shopkeepers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,unemployed,0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,zh,accountants,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Northeast Chinese,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,young adults (26-year-old male),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,urban dwellers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Young adult (26 years old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Child/children,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,Elderly (white-haired older man),0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,zh,Southerner (from a southern small city/Jiangnan),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Northerner (living/working in a northern industrial city),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Rural/“local/earthy” background (乡土气息),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Urban/city residents,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Craftspeople/artisans (traditional woodcarving),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Design/creative industry workers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Students/schoolchildren,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,coastal city residents,0.04,0.5,bystander,neutral
IMMIGRATION_ASYLUM,zh,local dialect speakers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,Middle-aged adult,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Daughter/child,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Widow/orphaned child (mother deceased),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,Migrant/internal migrant (from northern small town to coastal city),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Non-local/outsider in a city,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,College-educated (ordinary university degree),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Office worker/clerical worker,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,zh,Business supervisor/manager,0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,zh,Night school student/adult learner,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Small business owner (bookstore owner),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Architect,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Young girl,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,professionals,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,rural-to-urban migrant,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Chinese (Fujianese),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Fujianese (from Fujian),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Fuzhou people (Fuzhou craft tradition),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Rural villagers (from a fishing village / rural-to-urban migrants),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,zh,Local Xiamen residents (locals),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Construction workers / migrant laborers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,Older adults (mother/elderly),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,zh,Middle-aged adults (shop owner),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,zh,Young adults (apprentices/young art graduate),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,zh,Taiwanese (Taiwan businessperson/台商),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,zh,People with regional accents / dialect speakers,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,zh,rural migrant workers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,zh,Taiwanese businessperson,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,zh,local workers,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,ar,Arab,0.92,0.609,victim,positive
IMMIGRATION_ASYLUM,ar,refugee,0.92,0.457,victim,positive
IMMIGRATION_ASYLUM,ar,male,0.88,0.364,unspecified,neutral
IMMIGRATION_ASYLUM,ar,immigrants,0.76,0.303,other,positive
IMMIGRATION_ASYLUM,ar,Syrian,0.68,0.662,victim,positive
IMMIGRATION_ASYLUM,ar,immigrant,0.68,0.412,hero,positive
IMMIGRATION_ASYLUM,ar,Male,0.6,0.25,hero,neutral
IMMIGRATION_ASYLUM,ar,refugees,0.6,0.433,victim,positive
IMMIGRATION_ASYLUM,ar,elderly,0.56,0.357,bystander,positive
IMMIGRATION_ASYLUM,ar,children,0.48,0.458,victim,neutral
IMMIGRATION_ASYLUM,ar,Arabs,0.48,0.312,unspecified,neutral
IMMIGRATION_ASYLUM,ar,Refugee,0.44,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,Immigrant,0.4,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,Muslim,0.4,0.45,unspecified,neutral
IMMIGRATION_ASYLUM,ar,adult,0.36,0.278,unspecified,neutral
IMMIGRATION_ASYLUM,ar,Children,0.36,0.25,victim,negative
IMMIGRATION_ASYLUM,ar,Syrian refugees,0.32,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,Syrians,0.32,0.25,victim,neutral
IMMIGRATION_ASYLUM,ar,Muslim (implied),0.28,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,ar,Middle Eastern,0.28,0.286,victim,positive
IMMIGRATION_ASYLUM,ar,Muslims,0.28,0.286,other,neutral
IMMIGRATION_ASYLUM,ar,Adult,0.28,0.25,victim,neutral
IMMIGRATION_ASYLUM,ar,European,0.28,0.321,bystander,neutral
IMMIGRATION_ASYLUM,ar,Elderly,0.24,0.25,bystander,positive
IMMIGRATION_ASYLUM,ar,Refugees,0.24,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,Child,0.24,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,War-affected civilians,0.24,0.25,victim,negative
IMMIGRATION_ASYLUM,ar,war survivors,0.2,0.3,victim,neutral
IMMIGRATION_ASYLUM,ar,engineers,0.2,0.3,unspecified,neutral
IMMIGRATION_ASYLUM,ar,migrants,0.2,0.3,unspecified,neutral
IMMIGRATION_ASYLUM,ar,Immigrants,0.2,0.25,victim,positive
IMMIGRATION_ASYLUM,ar,Men,0.2,0.25,other,neutral
IMMIGRATION_ASYLUM,ar,Women,0.2,0.25,hero,positive
IMMIGRATION_ASYLUM,ar,Europeans,0.2,0.3,bystander,neutral
IMMIGRATION_ASYLUM,ar,middle-aged,0.2,0.3,unspecified,neutral
IMMIGRATION_ASYLUM,ar,Elderly woman,0.2,0.25,hero,positive
IMMIGRATION_ASYLUM,ar,elderly women,0.2,0.25,hero,positive
IMMIGRATION_ASYLUM,ar,elderly woman,0.2,0.25,hero,positive
IMMIGRATION_ASYLUM,ar,teacher,0.16,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,ar,female,0.16,0.25,unspecified,neutral
