Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
RELIGIOUS_PRACTICE,zh,Adult,0.6,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,male,0.6,0.55,other,neutral
RELIGIOUS_PRACTICE,zh,religious minority,0.56,0.357,victim,neutral
RELIGIOUS_PRACTICE,zh,Male,0.56,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,young adult,0.52,0.327,victim,neutral
RELIGIOUS_PRACTICE,zh,office workers,0.44,0.273,bystander,neutral
RELIGIOUS_PRACTICE,zh,female,0.36,0.333,hero,positive
RELIGIOUS_PRACTICE,zh,women,0.36,0.361,hero,positive
RELIGIOUS_PRACTICE,zh,Christian,0.28,0.75,victim,positive
RELIGIOUS_PRACTICE,zh,religious minorities,0.28,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Muslim (inferred),0.28,0.25,victim,mixed
RELIGIOUS_PRACTICE,zh,Chinese (implied by language/context),0.28,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Woman,0.2,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Product manager,0.2,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Religious person,0.2,0.25,victim,mixed
RELIGIOUS_PRACTICE,zh,employees,0.2,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Women,0.2,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Religious people,0.2,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,young adults,0.2,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,tech workers,0.2,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,young professional,0.16,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Young adult,0.16,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,colleagues,0.16,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,young professionals,0.16,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,management,0.16,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,woman,0.12,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,working professionals,0.12,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,religious practitioners,0.12,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,workplace employees,0.12,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,religious people,0.12,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,religious,0.12,0.25,other,positive
RELIGIOUS_PRACTICE,zh,Internet company employees,0.08,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,HR,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Buddhist,0.08,0.875,bystander,neutral
RELIGIOUS_PRACTICE,zh,managers,0.08,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,elderly,0.08,0.375,victim,neutral
RELIGIOUS_PRACTICE,zh,Asian,0.08,0.25,hero,neutral
RELIGIOUS_PRACTICE,zh,Chinese (implied ethnicity/nationality),0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Intern,0.08,0.25,bystander,positive
RELIGIOUS_PRACTICE,zh,Chinese workers,0.08,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Office workers,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Christians,0.08,0.375,victim,neutral
RELIGIOUS_PRACTICE,zh,Chinese (inferred),0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Data analyst,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,religious minority (implied Christian),0.08,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,HR professionals,0.08,0.375,other,negative
RELIGIOUS_PRACTICE,zh,interns,0.08,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Churchgoer,0.08,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,HR staff,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office workers / corporate employees,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,employee,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Volunteer,0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Office worker,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office workers/white-collar workers,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Manager/leader,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Pastor,0.04,0.25,expert,positive
RELIGIOUS_PRACTICE,zh,Middle-aged man,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Construction workers,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,young people,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,internet company employees,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,construction workers,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Chinese (inferred ethnicity/nationality),0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,zh,Religious person (faith-based),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Elderly people,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Buddhists,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,unemployed,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,product manager,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Intern (young worker),0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Office workers/tech employees,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Product Manager,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Designer,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Manager,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office Workers,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Young Professionals,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,Project managers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,team members,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,man,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office worker / corporate employee,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Employee/worker,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,workers,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,Religious people (believers),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,youth,0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,zh,religious believers,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Christians (implied),0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,atheists,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Theists (believers),0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Atheists,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Employees/office workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Tech/Internet company workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Religious (implied Muslim/Christian/other),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Atheist,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Employees,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Managers,0.04,0.25,perpetrator,neutral
RELIGIOUS_PRACTICE,zh,Women (implied from name and pronouns),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,Religious minority (unspecified religion),0.04,0.25,victim,negative
RELIGIOUS_PRACTICE,zh,Internet/tech workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Product managers,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,HR professionals (HRBP),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Smokers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Market department employees,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Clients/customers,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Religious elders/clerics,0.04,0.25,expert,positive
RELIGIOUS_PRACTICE,zh,Parents (implied via lactation/mother-baby room),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Religious minority (implied Muslim or other specific faith),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Employee,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,Colleagues,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Supervisor,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,HR personnel,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Client,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Elder (religious figure),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,intern/young worker,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,HR professional (female),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,Religious person (unspecified religion; implied Muslim/Islamic prayer practice),0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Intern (junior employee),0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,HR professional,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,adult,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,new employee,0.04,0.5,victim,neutral
RELIGIOUS_PRACTICE,zh,Religious people (faith practitioners),0.04,0.25,victim,mixed
RELIGIOUS_PRACTICE,zh,engineer,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,working class,0.04,0.5,other,neutral
RELIGIOUS_PRACTICE,zh,Baptized Christian,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Employee (internet outsourcing/tech worker),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Manager (project manager),0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Chinese (implied by language/setting),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Non-religious/irreligious (implied workplace norm),0.04,0.25,other,negative
RELIGIOUS_PRACTICE,zh,Folk religion believers (财神/锦鲤/招财摆件 practices),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Sick/chronically ill person,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Orphaned/parent deceased (father died early),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,sick/disabled (mother),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,bereaved (father),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,working professional,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Religious believer / faith practitioner,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Male (he/him),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Adult / working-age professional,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Chinese / East Asian (inferred from language and names),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Mother (female parent),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Father (male parent),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Breastfeeding people / nursing mothers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office worker/white-collar employee,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,workplace professionals,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Men,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Working adults / office workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Product managers / tech workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,volunteers,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,elderly/sick patients,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,product managers,0.04,0.25,other,positive
RELIGIOUS_PRACTICE,zh,Patient,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Elderly,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Cancer patient,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Lives alone (socially isolated),0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,Manager/supervisor,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Coworkers/colleagues,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,patients,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,disabled,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,"religious minority (Muslim, implied)",0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,zh,young adult/new employee,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,zh,majority non-religious coworkers,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,administrative staff,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Religious person (believer),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Administrative staff,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Manager / supervisor,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,religious minority (implied Muslim),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,young adult (implied),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,male (implied),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,Religious minority (unspecified),0.04,0.25,victim,negative
RELIGIOUS_PRACTICE,zh,religious minority (implied Muslim or other specific faith),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Chinese office workers,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Christian (implied religious minority in Chinese workplace context),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,zh,young adult/working age,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Religious believer (unspecified faith),0.04,0.25,victim,negative
RELIGIOUS_PRACTICE,zh,Elderly (living alone),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Corporate employees (internet company workers),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,elderly (独居老人),0.04,0.25,other,positive
RELIGIOUS_PRACTICE,zh,Religious person (faith practitioner),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Internet company employee,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,office worker,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Islamic (religious believer),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Woman (female),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Office workers / employees,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,zh,Project manager,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,zh,Han Chinese / Chinese (inferred),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Adult (inferred),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Office workers / tech company employees,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,working-age adult,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,zh,Han Chinese (implied majority),0.04,0.25,perpetrator,neutral
RELIGIOUS_PRACTICE,zh,Religious person (faith-based practitioner),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,Employee/worker (tech/Internet company),0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,zh,men,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Muslim,1.0,0.99,hero,positive
RELIGIOUS_PRACTICE,ar,male,1.0,0.62,hero,positive
RELIGIOUS_PRACTICE,ar,Arab,0.84,0.31,hero,positive
RELIGIOUS_PRACTICE,ar,religious,0.84,0.274,hero,positive
RELIGIOUS_PRACTICE,ar,Man,0.52,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,young adult,0.52,0.327,unspecified,neutral
RELIGIOUS_PRACTICE,ar,early thirties,0.4,0.325,other,neutral
RELIGIOUS_PRACTICE,ar,Adult (early 30s),0.4,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,Male,0.32,0.281,other,neutral
RELIGIOUS_PRACTICE,ar,working professionals,0.28,0.286,bystander,neutral
RELIGIOUS_PRACTICE,ar,employee,0.24,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,late twenties,0.24,0.333,hero,neutral
RELIGIOUS_PRACTICE,ar,Young adult (late 20s),0.24,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,colleagues,0.24,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Religious person (practicing),0.2,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Religious person (observant),0.2,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Men,0.2,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,professional,0.16,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arab (inferred from Arabic language and names),0.16,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,manager,0.16,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,early 30s,0.16,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,young adult (early 30s),0.12,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,office workers,0.12,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Religious,0.12,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Young adults (late 20s),0.12,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,religious/practicing Muslim,0.12,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Women,0.12,0.333,other,neutral
RELIGIOUS_PRACTICE,ar,Arabic-speaking / Arab (inferred),0.08,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,Adult (32 years old),0.08,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,adult,0.08,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,religious minority in workplace,0.08,0.25,unspecified,positive
RELIGIOUS_PRACTICE,ar,religious practitioners,0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Office workers / corporate employees,0.08,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Religious people,0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arabic-speaking / Arab (inferred from language and names),0.08,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,professional/office workers,0.08,0.25,bystander/other,neutral
RELIGIOUS_PRACTICE,ar,adult (early 30s),0.08,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,professional/employee,0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,religious professional,0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,adult (30s),0.08,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,young adult (late 20s),0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Religious (practicing),0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,late twenties (young adult),0.08,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,men,0.08,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,religious minorities in secular workplaces,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,ar,30s age group,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Office/white-collar worker (advertising employee),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Non-drinker (abstains from alcohol),0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,Women (female coworker),0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,mid-thirties,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Middle-aged (mid-30s),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Manager / supervisors,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Clients,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Woman (female coworker/employee),0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Middle-aged,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,Office workers,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,Colleagues,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Management,0.04,0.25,perpetrator,neutral
RELIGIOUS_PRACTICE,ar,adult (mid-30s),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arabic-speaking people,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,late 20s,0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,workplace minority,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Young people (young team),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Women (Sarah),0.04,0.25,bystander,positive
RELIGIOUS_PRACTICE,ar,young professional (late twenties),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,working women,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Foreigners / non-locals (foreign client),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Young Professionals,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Middle Eastern (inferred from cultural context),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,women,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,tech worker,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,religious minority,0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,ar,Arab/Middle Eastern,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,immigrant/migrant worker,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Employee/worker,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Manager/supervisor,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,New employee (junior worker),0.04,0.25,victim,positive
RELIGIOUS_PRACTICE,ar,new employee,0.04,0.25,victim,neutral
RELIGIOUS_PRACTICE,ar,team,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,Religious (observant/faith-practicing),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arab (inferred from Arabic language/cultural context),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,family,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Religious (practicing/observant),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,working professional,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arabic-speaking / Arab (inferred from Arabic language and name),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,managers,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,ar,clients,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,ar,maintenance workers,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,female colleague,0.04,0.25,bystander,positive
RELIGIOUS_PRACTICE,ar,Arabic-speaking / Arab (inferred from Arabic names and language),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,marketing professionals,0.04,0.25,perpetrator,negative
RELIGIOUS_PRACTICE,ar,Religious people (observant/practicing),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,data analysts,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,religious individuals,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,workplace professionals,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Early 30s,0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,Foreign (non-local) client,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Non-religious (not devout),0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Young Adult,0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,Professional/White-collar worker,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Religious person,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Coworkers/office workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Manager,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Client,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Arabic-speaking (implied by language/context),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Arab (inferred from names and context),0.04,0.25,unspecified,neutral
RELIGIOUS_PRACTICE,ar,corporate/white-collar workers,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Religious (devout/observant),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Arab (implied by Arabic language and name),0.04,0.25,hero,neutral
RELIGIOUS_PRACTICE,ar,young adults,0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,Religious (practicing believer),0.04,0.25,other,positive
RELIGIOUS_PRACTICE,ar,corporate employees,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Foreign (non-local) client/foreigner,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,colleague,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,foreign client,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,female,0.04,0.25,other,negative
RELIGIOUS_PRACTICE,ar,advertising professionals,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Mothers (breastfeeding mothers),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,mothers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,colleagues/team,0.04,0.25,bystander/other,neutral
RELIGIOUS_PRACTICE,ar,media industry workers,0.04,0.25,bystander,neutral
RELIGIOUS_PRACTICE,ar,Employees/office workers,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,People who fast (Ramadan observers),0.04,0.25,hero,positive
RELIGIOUS_PRACTICE,ar,People with disabilities/chronic pain (back pain requiring physical therapy),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,People with mental health conditions (anxiety),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Parents (mother picking up child from daycare),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,Children (daycare-aged),0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,parents,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,people with health conditions,0.04,0.25,other,neutral
RELIGIOUS_PRACTICE,ar,people with anxiety,0.04,0.25,other,neutral
MENTAL_HEALTH,en,women,1.0,0.48,victim,neutral
MENTAL_HEALTH,en,people with mental illness,0.84,0.286,victim,sympathetic/positive
MENTAL_HEALTH,en,People with anxiety,0.64,0.25,victim,negative
MENTAL_HEALTH,en,Adults,0.6,0.25,other,neutral
MENTAL_HEALTH,en,person with mental health condition,0.6,0.25,victim,neutral
MENTAL_HEALTH,en,people with anxiety disorders,0.52,0.308,victim,sympathetic/positive
MENTAL_HEALTH,en,woman,0.52,0.25,victim,neutral
MENTAL_HEALTH,en,people with mental health conditions,0.48,0.271,victim,neutral
MENTAL_HEALTH,en,people with anxiety,0.44,0.273,victim,sympathetic/positive
MENTAL_HEALTH,en,working adults,0.44,0.25,other,neutral
MENTAL_HEALTH,en,disabled,0.44,0.25,victim,positive
MENTAL_HEALTH,en,Women,0.44,0.25,victim,neutral
MENTAL_HEALTH,en,female,0.44,0.273,victim,neutral
MENTAL_HEALTH,en,people with depression,0.4,0.275,victim,sympathetic/positive
MENTAL_HEALTH,en,Women (female),0.32,0.25,victim,neutral
MENTAL_HEALTH,en,People with depression,0.32,0.25,victim,negative
MENTAL_HEALTH,en,People with panic attacks,0.28,0.25,victim,negative
MENTAL_HEALTH,en,friend,0.28,0.25,hero,positive
MENTAL_HEALTH,en,People with mental health conditions,0.28,0.25,victim,negative
MENTAL_HEALTH,en,Adult,0.24,0.25,victim,neutral
